dataset,model,defense,metric,mean,std,ci_low,ci_high,n_seeds
PubMed,GraphSAGE,sami,conf_attack_auc,0.51112,0.007395403978147521,0.505,0.51624,5
PubMed,GraphSAGE,sami,lira_attack_auc,0.5025799999999999,0.002256546033210931,0.50066,0.5042610000000001,5
PubMed,GraphSAGE,sami,ece_test,0.05796,0.0034652561232901683,0.05508,0.0607,5
PubMed,GraphSAGE,sami,lira_tpr_at_0.01_fpr,0.01078,0.0024447903795622237,0.00914,0.012920000000000001,5
PubMed,LogReg,none,test_accuracy,0.85222,0.003139585959963484,0.8493,0.8544,5
PubMed,LogReg,none,conf_attack_auc,0.5098600000000001,0.004429221150495904,0.506696,0.5137619999999999,5
PubMed,LogReg,none,lira_attack_auc,0.5024599999999999,0.0009370165420098148,0.50174,0.50316,5
PubMed,LogReg,none,ece_test,0.13862000000000002,0.0035202272653906833,0.135797,0.14121999999999998,5
PubMed,LogReg,none,lira_tpr_at_0.01_fpr,0.00994,0.002487569094517778,0.00798,0.01166,5
PubMed,MLP,none,test_accuracy,0.85084,0.005280435588093104,0.8469199999999999,0.8550800000000001,5
PubMed,MLP,none,conf_attack_auc,0.56328,0.009120416657148966,0.55614,0.57042,5
PubMed,MLP,none,lira_attack_auc,0.5319,0.0017073371078963992,0.5305,0.533081,5
PubMed,MLP,none,ece_test,0.12025999999999999,0.005936160375192032,0.11568,0.12483999999999999,5
PubMed,MLP,none,lira_tpr_at_0.01_fpr,0.012519999999999998,0.001409609875107294,0.01154,0.013800000000000002,5
synthetic_high_dense,GCN,dropedge,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_high_dense,GCN,dropedge,conf_attack_auc,0.5162199999999999,0.025092967142209367,0.49424,0.5356,5
synthetic_high_dense,GCN,dropedge,lira_attack_auc,0.49362000000000006,0.032123153643439165,0.46909999999999996,0.5182479999999999,5
synthetic_high_dense,GCN,dropedge,ece_test,0.00012000000000000002,4.4721359549995795e-05,0.0001,0.00016,5
synthetic_high_dense,GCN,dropedge,lira_tpr_at_0.01_fpr,0.00252,0.0034506521122825463,0.0,0.00504,5
synthetic_high_dense,GCN,gtd,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_high_dense,GCN,gtd,conf_attack_auc,0.50256,0.021680244463566332,0.48974,0.52118,5
synthetic_high_dense,GCN,gtd,lira_attack_auc,0.48984000000000005,0.026871043894869457,0.46577999999999997,0.5113,5
synthetic_high_dense,GCN,gtd,ece_test,0.00012000000000000002,4.4721359549995795e-05,0.0001,0.00016,5
synthetic_high_dense,GCN,gtd,lira_tpr_at_0.01_fpr,0.0074800000000000005,0.010242411825346607,0.0,0.014960000000000001,5
synthetic_high_dense,GCN,label_smoothing,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_high_dense,GCN,label_smoothing,conf_attack_auc,0.50682,0.02260900263169521,0.49036,0.5244000000000001,5
synthetic_high_dense,GCN,label_smoothing,lira_attack_auc,0.50114,0.025627387693637434,0.48427999999999993,0.52366,5
synthetic_high_dense,GCN,label_smoothing,ece_test,0.09537999999999999,0.005401573844723409,0.09090000000000001,0.09922,5
synthetic_high_dense,GCN,label_smoothing,lira_tpr_at_0.01_fpr,0.010020000000000001,0.0033958798565320307,0.00754,0.0125,5
synthetic_high_dense,GCN,lbp,test_accuracy,0.8825,0.022707377655731182,0.8625,0.9,5
synthetic_high_dense,GCN,lbp,conf_attack_auc,0.5101,0.021855319718549062,0.49513999999999997,0.5272399999999999,5
synthetic_high_dense,GCN,lbp,lira_attack_auc,0.48860000000000003,0.016330646037435264,0.47372000000000003,0.501,5
synthetic_high_dense,GCN,lbp,ece_test,0.20142000000000002,0.02073419880294389,0.18414,0.21674,5
synthetic_high_dense,GCN,lbp,lira_tpr_at_0.01_fpr,0.01626,0.008370364388722872,0.010020000000000001,0.0225,5
synthetic_high_dense,GCN,none,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_high_dense,GCN,none,conf_attack_auc,0.5038600000000001,0.02227886891204308,0.48658,0.5218809999999999,5
synthetic_high_dense,GCN,none,lira_attack_auc,0.49404000000000003,0.031870095701142805,0.47092,0.52078,5
synthetic_high_dense,GCN,none,ece_test,0.00014000000000000001,8.944271909999158e-05,0.0001,0.00021999999999999998,5
synthetic_high_dense,GCN,none,lira_tpr_at_0.01_fpr,0.01,0.011339973544942688,0.00126,0.01874,5
synthetic_high_dense,GCN,sami,test_accuracy,0.9912600000000001,0.007152482086660557,0.98498,0.9962800000000002,5
synthetic_high_dense,GCN,sami,conf_attack_auc,0.5131399999999999,0.016097297909897803,0.49984,0.5245599999999999,5
synthetic_high_dense,GCN,sami,lira_attack_auc,0.50928,0.039460955386305584,0.4789,0.539621,5
synthetic_high_dense,GCN,sami,ece_test,0.16076,0.019604540290453124,0.1462,0.1752,5
synthetic_high_dense,GCN,sami,lira_tpr_at_0.01_fpr,0.011260000000000001,0.00926353064441415,0.00502,0.01876,5
synthetic_high_dense,GraphSAGE,dropedge,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_high_dense,GraphSAGE,dropedge,conf_attack_auc,0.49954,0.014265623014786294,0.48772000000000004,0.51022,5
synthetic_high_dense,GraphSAGE,dropedge,lira_attack_auc,0.49508,0.009960522074670576,0.48785999999999996,0.50312,5
synthetic_high_dense,GraphSAGE,dropedge,ece_test,0.0,0.0,0.0,0.0,5
synthetic_high_dense,GraphSAGE,dropedge,lira_tpr_at_0.01_fpr,0.0,0.0,0.0,0.0,5
synthetic_high_dense,GraphSAGE,gtd,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_high_dense,GraphSAGE,gtd,conf_attack_auc,0.49096,0.022370359854056877,0.47173999999999994,0.5064599999999999,5
synthetic_high_dense,GraphSAGE,gtd,lira_attack_auc,0.49878,0.007853152233339187,0.4931,0.50492,5
synthetic_high_dense,GraphSAGE,gtd,ece_test,0.0,0.0,0.0,0.0,5
synthetic_high_dense,GraphSAGE,gtd,lira_tpr_at_0.01_fpr,0.0,0.0,0.0,0.0,5
synthetic_high_dense,GraphSAGE,label_smoothing,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_high_dense,GraphSAGE,label_smoothing,conf_attack_auc,0.49728000000000006,0.04782119822840075,0.46576000000000006,0.5415399999999999,5
synthetic_high_dense,GraphSAGE,label_smoothing,lira_attack_auc,0.50882,0.021960236792894543,0.49295999999999995,0.52802,5
synthetic_high_dense,GraphSAGE,label_smoothing,ece_test,0.09162000000000001,0.007386947948916385,0.08678,0.09792,5
synthetic_high_dense,GraphSAGE,label_smoothing,lira_tpr_at_0.01_fpr,0.01,0.010458250331675946,0.0025,0.0175,5
synthetic_high_dense,GraphSAGE,lbp,test_accuracy,0.8825,0.022707377655731182,0.8625,0.9024999999999999,5
synthetic_high_dense,GraphSAGE,lbp,conf_attack_auc,0.5101600000000001,0.021916044351114078,0.49541650000000004,0.5300799999999999,5
synthetic_high_dense,GraphSAGE,lbp,lira_attack_auc,0.48963999999999996,0.024096742518440132,0.47202,0.5085200000000001,5
synthetic_high_dense,GraphSAGE,lbp,ece_test,0.20135999999999998,0.020777824717712876,0.186,0.21672000000000002,5
synthetic_high_dense,GraphSAGE,lbp,lira_tpr_at_0.01_fpr,0.015,0.009445633912025174,0.00878,0.023719999999999998,5
synthetic_high_dense,GraphSAGE,none,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_high_dense,GraphSAGE,none,conf_attack_auc,0.49304000000000003,0.016105371774659538,0.47844,0.5026045,5
synthetic_high_dense,GraphSAGE,none,lira_attack_auc,0.49804000000000004,0.007915048957523905,0.49190000000000006,0.5041800000000001,5
synthetic_high_dense,GraphSAGE,none,ece_test,0.0,0.0,0.0,0.0,5
synthetic_high_dense,GraphSAGE,none,lira_tpr_at_0.01_fpr,0.0,0.0,0.0,0.0,5
synthetic_high_dense,GraphSAGE,sami,test_accuracy,0.9912600000000001,0.007152482086660557,0.98498,0.9962800000000002,5
synthetic_high_dense,GraphSAGE,sami,conf_attack_auc,0.5128199999999999,0.016361448591124206,0.5004,0.52424,5
synthetic_high_dense,GraphSAGE,sami,lira_attack_auc,0.5112,0.03988840683707487,0.48038,0.5412790000000001,5
synthetic_high_dense,GraphSAGE,sami,ece_test,0.16068,0.019539882292378324,0.14588250000000003,0.17519999999999997,5
synthetic_high_dense,GraphSAGE,sami,lira_tpr_at_0.01_fpr,0.011260000000000001,0.00926353064441415,0.004969500000000028,0.018760000000000002,5
synthetic_high_dense,LogReg,none,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_high_dense,LogReg,none,conf_attack_auc,0.54444,0.03178479196093629,0.5169585000000001,0.56784,5
synthetic_high_dense,LogReg,none,lira_attack_auc,0.49768,0.023678935786897178,0.4826,0.51812,5
synthetic_high_dense,LogReg,none,ece_test,0.00132,0.00016431676725154985,0.00118,0.0014399999999999999,5
synthetic_high_dense,LogReg,none,lira_tpr_at_0.01_fpr,0.013739999999999999,0.015558373951027145,0.0025,0.02622,5
synthetic_high_dense,MLP,none,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_high_dense,MLP,none,conf_attack_auc,0.50054,0.04310421093118396,0.46158,0.5248600000000001,5
synthetic_high_dense,MLP,none,lira_attack_auc,0.49748000000000003,0.03299290832891211,0.47309999999999997,0.52296,5
synthetic_high_dense,MLP,none,ece_test,0.004079999999999999,0.000506951674225463,0.0036999999999999997,0.004499999999999999,5
synthetic_high_dense,MLP,none,lira_tpr_at_0.01_fpr,0.015000000000000003,0.007104224095564555,0.010020000000000001,0.02,5
synthetic_low_medium,GCN,dropedge,test_accuracy,0.7862399999999999,0.02268949095947285,0.77,0.8037205,5
synthetic_low_medium,GCN,dropedge,conf_attack_auc,0.56386,0.024586642715100412,0.5439200000000001,0.58284,5
synthetic_low_medium,GCN,dropedge,lira_attack_auc,0.5004799999999999,0.02969237275799966,0.47778,0.52474,5
synthetic_low_medium,GCN,dropedge,ece_test,0.15628000000000003,0.013018525262102463,0.14551250000000002,0.16574,5
synthetic_low_medium,GCN,dropedge,lira_tpr_at_0.01_fpr,0.015000000000000003,0.013693063937629153,0.005,0.025,5
synthetic_low_medium,GCN,gtd,test_accuracy,0.79874,0.030737810592168093,0.775,0.82248,5
synthetic_low_medium,GCN,gtd,conf_attack_auc,0.54312,0.0440192798668947,0.50808,0.5802200000000001,5
synthetic_low_medium,GCN,gtd,lira_attack_auc,0.49612,0.028124491106507155,0.47641999999999995,0.5198695,5
synthetic_low_medium,GCN,gtd,ece_test,0.07438,0.010554477722748765,0.06728,0.0839,5
synthetic_low_medium,GCN,gtd,lira_tpr_at_0.01_fpr,0.016260000000000004,0.023649164890118216,0.00126,0.03633049999999998,5
synthetic_low_medium,GCN,label_smoothing,test_accuracy,0.8087600000000001,0.02404294075191301,0.79,0.8275,5
synthetic_low_medium,GCN,label_smoothing,conf_attack_auc,0.56906,0.035130727291076684,0.5432,0.59754,5
synthetic_low_medium,GCN,label_smoothing,lira_attack_auc,0.49366000000000004,0.02946282403300809,0.4715,0.5186,5
synthetic_low_medium,GCN,label_smoothing,ece_test,0.09301999999999999,0.012426061322881033,0.08232000000000002,0.101926,5
synthetic_low_medium,GCN,label_smoothing,lira_tpr_at_0.01_fpr,0.011260000000000001,0.015558373951027146,0.00126,0.025,5
synthetic_low_medium,GCN,lbp,test_accuracy,0.6700200000000001,0.026299372616091058,0.65126,0.6913425000000001,5
synthetic_low_medium,GCN,lbp,conf_attack_auc,0.50254,0.04257714175470213,0.47165999999999997,0.5352255,5
synthetic_low_medium,GCN,lbp,lira_attack_auc,0.49345999999999995,0.030166090233903372,0.47492,0.52172,5
synthetic_low_medium,GCN,lbp,ece_test,0.08682,0.024676547570517234,0.06348000000000001,0.1032,5
synthetic_low_medium,GCN,lbp,lira_tpr_at_0.01_fpr,0.0125,0.008838834764831846,0.005,0.019999999999999997,5
synthetic_low_medium,GCN,none,test_accuracy,0.8062400000000001,0.026163581559106152,0.7861895,0.8262600000000001,5
synthetic_low_medium,GCN,none,conf_attack_auc,0.5580999999999999,0.055721225758233274,0.51322,0.5969334999999999,5
synthetic_low_medium,GCN,none,lira_attack_auc,0.49286,0.028798055489911125,0.47262000000000004,0.5183,5
synthetic_low_medium,GCN,none,ece_test,0.06336,0.010393170834735663,0.05574,0.07136,5
synthetic_low_medium,GCN,none,lira_tpr_at_0.01_fpr,0.0125,0.014636256351950113,0.00126,0.02374,5
synthetic_low_medium,GCN,sami,test_accuracy,0.79876,0.03811827645631422,0.7662600000000002,0.8287415,5
synthetic_low_medium,GCN,sami,conf_attack_auc,0.5478400000000001,0.0358087000601809,0.5178200000000001,0.5764400000000001,5
synthetic_low_medium,GCN,sami,lira_attack_auc,0.48927999999999994,0.03738224177333401,0.46084,0.51828,5
synthetic_low_medium,GCN,sami,ece_test,0.10064,0.02377378808688258,0.08192,0.11882000000000001,5
synthetic_low_medium,GCN,sami,lira_tpr_at_0.01_fpr,0.013739999999999999,0.005187292164511269,0.010020000000000001,0.01746,5
synthetic_low_medium,GraphSAGE,dropedge,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_low_medium,GraphSAGE,dropedge,conf_attack_auc,0.50878,0.044686541598114325,0.47484000000000004,0.5427200000000001,5
synthetic_low_medium,GraphSAGE,dropedge,lira_attack_auc,0.5048199999999999,0.018269017488633566,0.4909,0.5190199999999999,5
synthetic_low_medium,GraphSAGE,dropedge,ece_test,0.0,0.0,0.0,0.0,5
synthetic_low_medium,GraphSAGE,dropedge,lira_tpr_at_0.01_fpr,0.0,0.0,0.0,0.0,5
synthetic_low_medium,GraphSAGE,gtd,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_low_medium,GraphSAGE,gtd,conf_attack_auc,0.5241,0.05560224815598738,0.47992949999999995,0.5630835,5
synthetic_low_medium,GraphSAGE,gtd,lira_attack_auc,0.4967,0.016844732114224922,0.483,0.5113800000000001,5
synthetic_low_medium,GraphSAGE,gtd,ece_test,0.0,0.0,0.0,0.0,5
synthetic_low_medium,GraphSAGE,gtd,lira_tpr_at_0.01_fpr,0.01,0.022360679774997897,0.0,0.030000000000000006,5
synthetic_low_medium,GraphSAGE,label_smoothing,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_low_medium,GraphSAGE,label_smoothing,conf_attack_auc,0.59756,0.04902359635930435,0.564759,0.6369665,5
synthetic_low_medium,GraphSAGE,label_smoothing,lira_attack_auc,0.50324,0.02730536577304907,0.48266,0.52318,5
synthetic_low_medium,GraphSAGE,label_smoothing,ece_test,0.08796,0.010656828796597984,0.07984,0.09608000000000001,5
synthetic_low_medium,GraphSAGE,label_smoothing,lira_tpr_at_0.01_fpr,0.01,0.00834805366537614,0.00378,0.016220000000000002,5
synthetic_low_medium,GraphSAGE,lbp,test_accuracy,0.8825,0.022707377655731182,0.865,0.8975,5
synthetic_low_medium,GraphSAGE,lbp,conf_attack_auc,0.5101600000000001,0.021916044351114078,0.49513999999999997,0.53008,5
synthetic_low_medium,GraphSAGE,lbp,lira_attack_auc,0.49116,0.03252657375131907,0.46382,0.51244,5
synthetic_low_medium,GraphSAGE,lbp,ece_test,0.20135999999999998,0.020777824717712876,0.18317999999999998,0.21672000000000002,5
synthetic_low_medium,GraphSAGE,lbp,lira_tpr_at_0.01_fpr,0.017499999999999998,0.006846531968814577,0.0125,0.0225,5
synthetic_low_medium,GraphSAGE,none,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_low_medium,GraphSAGE,none,conf_attack_auc,0.51746,0.040265282812865004,0.4844845,0.5451,5
synthetic_low_medium,GraphSAGE,none,lira_attack_auc,0.5016999999999999,0.01819436726022646,0.48807999999999996,0.51644,5
synthetic_low_medium,GraphSAGE,none,ece_test,0.0,0.0,0.0,0.0,5
synthetic_low_medium,GraphSAGE,none,lira_tpr_at_0.01_fpr,0.011260000000000001,0.025178125426647633,0.0,0.03378,5
synthetic_low_medium,GraphSAGE,sami,test_accuracy,0.9950000000000001,0.008168231142664871,0.98748,1.0,5
synthetic_low_medium,GraphSAGE,sami,conf_attack_auc,0.48944,0.026745149092872886,0.4687,0.51018,5
synthetic_low_medium,GraphSAGE,sami,lira_attack_auc,0.5033799999999999,0.03784517142252098,0.47506000000000004,0.5316024999999999,5
synthetic_low_medium,GraphSAGE,sami,ece_test,0.16924,0.009430164367602498,0.16208000000000003,0.1764,5
synthetic_low_medium,GraphSAGE,sami,lira_tpr_at_0.01_fpr,0.007520000000000001,0.005223217399266471,0.0037600000000000003,0.011260000000000001,5
synthetic_low_medium,LogReg,none,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_low_medium,LogReg,none,conf_attack_auc,0.54444,0.03178479196093629,0.517,0.56774,5
synthetic_low_medium,LogReg,none,lira_attack_auc,0.49768,0.023678935786897178,0.48250000000000004,0.51754,5
synthetic_low_medium,LogReg,none,ece_test,0.00132,0.00016431676725154985,0.00118,0.0014399999999999999,5
synthetic_low_medium,LogReg,none,lira_tpr_at_0.01_fpr,0.013739999999999999,0.015558373951027145,0.0025,0.026239999999999996,5
synthetic_low_medium,MLP,none,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_low_medium,MLP,none,conf_attack_auc,0.50054,0.04310421093118396,0.45999999999999996,0.52486,5
synthetic_low_medium,MLP,none,lira_attack_auc,0.49748000000000003,0.03299290832891211,0.47218,0.5271399999999999,5
synthetic_low_medium,MLP,none,ece_test,0.004079999999999999,0.000506951674225463,0.0036999999999999997,0.0044805,5
synthetic_low_medium,MLP,none,lira_tpr_at_0.01_fpr,0.015000000000000003,0.007104224095564555,0.010020000000000001,0.02,5
synthetic_low_sparse,GCN,advreg,test_accuracy,0.75876,0.057232534453752794,0.7175,0.81002,5
synthetic_low_sparse,GCN,advreg,conf_attack_auc,0.6127400000000001,0.03744887181211207,0.57784,0.63685,5
synthetic_low_sparse,GCN,advreg,lira_attack_auc,0.50074,0.03082438969387715,0.4822,0.5276000000000001,5
synthetic_low_sparse,GCN,advreg,ece_test,0.11821999999999999,0.022238300294761735,0.10036,0.1347,5
synthetic_low_sparse,GCN,advreg,lira_tpr_at_0.01_fpr,0.01874,0.015299117621614653,0.0075000000000000015,0.03124,5
synthetic_low_sparse,GCN,dropedge,test_accuracy,0.73002,0.055457479207046544,0.6887800000000001,0.7775400000000001,5
synthetic_low_sparse,GCN,dropedge,conf_attack_auc,0.58758,0.03199682796778457,0.56418,0.6103554999999999,5
synthetic_low_sparse,GCN,dropedge,lira_attack_auc,0.5026999999999999,0.03116608733864424,0.48022,0.53088,5
synthetic_low_sparse,GCN,dropedge,ece_test,0.10558000000000001,0.046948397203738494,0.07224,0.1426,5
synthetic_low_sparse,GCN,dropedge,lira_tpr_at_0.01_fpr,0.020020000000000003,0.022285802655502448,0.00504,0.03881149999999997,5
synthetic_low_sparse,GCN,gtd,test_accuracy,0.7762600000000001,0.043620900953556654,0.74498,0.8125200000000001,5
synthetic_low_sparse,GCN,gtd,conf_attack_auc,0.5695,0.029550296106807466,0.54796,0.592312,5
synthetic_low_sparse,GCN,gtd,lira_attack_auc,0.50378,0.028089713419684425,0.48792,0.5286799999999999,5
synthetic_low_sparse,GCN,gtd,ece_test,0.11908,0.05303283888309206,0.08002,0.16156,5
synthetic_low_sparse,GCN,gtd,lira_tpr_at_0.01_fpr,0.01874,0.017088973052819763,0.005039000000000001,0.03248,5
synthetic_low_sparse,GCN,label_smoothing,test_accuracy,0.75,0.060577966291383525,0.7037600000000002,0.7949999999999999,5
synthetic_low_sparse,GCN,label_smoothing,conf_attack_auc,0.59252,0.047958961623454685,0.55694,0.6293799999999999,5
synthetic_low_sparse,GCN,label_smoothing,lira_attack_auc,0.50266,0.02960148644916331,0.4833,0.5303599999999999,5
synthetic_low_sparse,GCN,label_smoothing,ece_test,0.07085999999999999,0.026543323077565097,0.05172,0.09176,5
synthetic_low_sparse,GCN,label_smoothing,lira_tpr_at_0.01_fpr,0.01876,0.01766884263329095,0.00502,0.032499999999999994,5
synthetic_low_sparse,GCN,lbp,test_accuracy,0.6575200000000001,0.02775620651313866,0.6425,0.68254,5
synthetic_low_sparse,GCN,lbp,conf_attack_auc,0.55102,0.025794127238578917,0.5336925,0.57222,5
synthetic_low_sparse,GCN,lbp,lira_attack_auc,0.49284,0.029855200551997654,0.47396000000000005,0.5165265000000001,5
synthetic_low_sparse,GCN,lbp,ece_test,0.07286,0.02576029891130924,0.05621999999999999,0.09731999999999999,5
synthetic_low_sparse,GCN,lbp,lira_tpr_at_0.01_fpr,0.01874,0.00882116772315321,0.0125,0.02622,5
synthetic_low_sparse,GCN,none,test_accuracy,0.7725,0.037680830670249306,0.74748,0.8050200000000001,5
synthetic_low_sparse,GCN,none,conf_attack_auc,0.587,0.06309659261798535,0.5357000000000001,0.6314345000000001,5
synthetic_low_sparse,GCN,none,lira_attack_auc,0.50216,0.031170546995521242,0.48313999999999996,0.5294714999999999,5
synthetic_low_sparse,GCN,none,ece_test,0.11747999999999999,0.043394780792164404,0.08397999999999999,0.14932,5
synthetic_low_sparse,GCN,none,lira_tpr_at_0.01_fpr,0.01874,0.017088973052819763,0.00626,0.032479999999999995,5
synthetic_low_sparse,GCN,sami,test_accuracy,0.7649999999999999,0.036869703009381555,0.7375,0.7926249999999999,5
synthetic_low_sparse,GCN,sami,conf_attack_auc,0.6009800000000001,0.024629697521488168,0.5825,0.61916,5
synthetic_low_sparse,GCN,sami,lira_attack_auc,0.50506,0.036969081676449585,0.47596,0.5341600000000001,5
synthetic_low_sparse,GCN,sami,ece_test,0.0747,0.025503137061938085,0.054759999999999996,0.09566,5
synthetic_low_sparse,GCN,sami,lira_tpr_at_0.01_fpr,0.017499999999999998,0.01278436545159751,0.00878,0.027500000000000004,5
synthetic_low_sparse,GCN,sami_no_adv,test_accuracy,0.76252,0.04939161872220832,0.72004,0.7950200000000001,5
synthetic_low_sparse,GCN,sami_no_adv,conf_attack_auc,0.5949199999999999,0.024975327825676297,0.57684,0.6154200000000001,5
synthetic_low_sparse,GCN,sami_no_adv,lira_attack_auc,0.50344,0.033130544818943126,0.47825999999999996,0.5319999999999999,5
synthetic_low_sparse,GCN,sami_no_adv,ece_test,0.07296,0.017054412918655396,0.0593,0.08635149999999998,5
synthetic_low_sparse,GCN,sami_no_adv,lira_tpr_at_0.01_fpr,0.016260000000000004,0.00944896819763936,0.01004,0.02374,5
synthetic_low_sparse,GCN,sami_no_gate,test_accuracy,0.75624,0.052137155656978476,0.7162200000000001,0.79878,5
synthetic_low_sparse,GCN,sami_no_gate,conf_attack_auc,0.5796600000000001,0.040132318647195075,0.5448,0.6076115,5
synthetic_low_sparse,GCN,sami_no_gate,lira_attack_auc,0.50102,0.0253046833609907,0.48098,0.5205799999999999,5
synthetic_low_sparse,GCN,sami_no_gate,ece_test,0.07876000000000001,0.017044148556029426,0.06342,0.08766,5
synthetic_low_sparse,GCN,sami_no_gate,lira_tpr_at_0.01_fpr,0.016260000000000004,0.00944896819763936,0.00878,0.02374,5
synthetic_low_sparse,GCN,sami_no_lte,test_accuracy,0.6850200000000001,0.04387091291505114,0.64754,0.71876,5
synthetic_low_sparse,GCN,sami_no_lte,conf_attack_auc,0.58528,0.0382352847511301,0.55724,0.6147400000000001,5
synthetic_low_sparse,GCN,sami_no_lte,lira_attack_auc,0.49704,0.035236245543474105,0.47140000000000004,0.52518,5
synthetic_low_sparse,GCN,sami_no_lte,ece_test,0.09187999999999999,0.025008838437640398,0.07265999999999999,0.11118999999999994,5
synthetic_low_sparse,GCN,sami_no_lte,lira_tpr_at_0.01_fpr,0.013740000000000002,0.010248560874581368,0.0062295000000000276,0.02122,5
synthetic_low_sparse,GCN,sami_temp_only,test_accuracy,0.76626,0.043229769835149486,0.7350000000000001,0.80378,5
synthetic_low_sparse,GCN,sami_temp_only,conf_attack_auc,0.5954200000000001,0.06940858736496516,0.5353000000000001,0.6476,5
synthetic_low_sparse,GCN,sami_temp_only,lira_attack_auc,0.50794,0.025212754708678696,0.49341999999999997,0.53016,5
synthetic_low_sparse,GCN,sami_temp_only,ece_test,0.05424,0.025718534172848966,0.035440000000000006,0.07293999999999999,5
synthetic_low_sparse,GCN,sami_temp_only,lira_tpr_at_0.01_fpr,0.02,0.012009163168181201,0.01122950000000003,0.02998,5
synthetic_low_sparse,GraphSAGE,advreg,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_low_sparse,GraphSAGE,advreg,conf_attack_auc,0.5315399999999999,0.09114838451667698,0.451244,0.57832,5
synthetic_low_sparse,GraphSAGE,advreg,lira_attack_auc,0.5046200000000001,0.023263533695464248,0.48474000000000006,0.519081,5
synthetic_low_sparse,GraphSAGE,advreg,ece_test,0.0,0.0,0.0,0.0,5
synthetic_low_sparse,GraphSAGE,advreg,lira_tpr_at_0.01_fpr,0.01,0.01629800601300662,0.0,0.024999999999999998,5
synthetic_low_sparse,GraphSAGE,dropedge,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_low_sparse,GraphSAGE,dropedge,conf_attack_auc,0.51938,0.02259993362822113,0.50146,0.5362,5
synthetic_low_sparse,GraphSAGE,dropedge,lira_attack_auc,0.49939999999999996,0.013365814602933875,0.48894000000000004,0.51,5
synthetic_low_sparse,GraphSAGE,dropedge,ece_test,0.0,0.0,0.0,0.0,5
synthetic_low_sparse,GraphSAGE,dropedge,lira_tpr_at_0.01_fpr,0.01,0.022360679774997897,0.0,0.030000000000000006,5
synthetic_low_sparse,GraphSAGE,gtd,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_low_sparse,GraphSAGE,gtd,conf_attack_auc,0.55836,0.06012269122386321,0.50552,0.596443,5
synthetic_low_sparse,GraphSAGE,gtd,lira_attack_auc,0.4995799999999999,0.012721713721036176,0.4931,0.5107045,5
synthetic_low_sparse,GraphSAGE,gtd,ece_test,0.0,0.0,0.0,0.0,5
synthetic_low_sparse,GraphSAGE,gtd,lira_tpr_at_0.01_fpr,0.01,0.022360679774997897,0.0,0.030000000000000006,5
synthetic_low_sparse,GraphSAGE,label_smoothing,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_low_sparse,GraphSAGE,label_smoothing,conf_attack_auc,0.61572,0.029133863458182134,0.59026,0.63602,5
synthetic_low_sparse,GraphSAGE,label_smoothing,lira_attack_auc,0.50054,0.024672616399563283,0.48208,0.51938,5
synthetic_low_sparse,GraphSAGE,label_smoothing,ece_test,0.1085,0.013077461527376025,0.0989,0.11962000000000002,5
synthetic_low_sparse,GraphSAGE,label_smoothing,lira_tpr_at_0.01_fpr,0.016239999999999997,0.012933792947159777,0.00626,0.026199999999999994,5
synthetic_low_sparse,GraphSAGE,lbp,test_accuracy,0.8825,0.022707377655731182,0.8625,0.9,5
synthetic_low_sparse,GraphSAGE,lbp,conf_attack_auc,0.5101600000000001,0.021916044351114078,0.49528,0.5286799999999999,5
synthetic_low_sparse,GraphSAGE,lbp,lira_attack_auc,0.4894,0.032967104816771536,0.46334,0.51444,5
synthetic_low_sparse,GraphSAGE,lbp,ece_test,0.20135999999999998,0.020777824717712876,0.18406,0.21672000000000002,5
synthetic_low_sparse,GraphSAGE,lbp,lira_tpr_at_0.01_fpr,0.015,0.007104224095564555,0.00878,0.020030499999999972,5
synthetic_low_sparse,GraphSAGE,none,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_low_sparse,GraphSAGE,none,conf_attack_auc,0.5348200000000001,0.10322619338133128,0.44627999999999995,0.60868,5
synthetic_low_sparse,GraphSAGE,none,lira_attack_auc,0.5003,0.01528365139618148,0.48952,0.51291,5
synthetic_low_sparse,GraphSAGE,none,ece_test,0.0,0.0,0.0,0.0,5
synthetic_low_sparse,GraphSAGE,none,lira_tpr_at_0.01_fpr,0.01,0.022360679774997897,0.0,0.030000000000000006,5
