dataset,model,defense,metric,mean,std,ci_low,ci_high,n_seeds
Cora,GCN,none,conf_attack_auc,0.55438,0.012773392484205434,0.5472285000000001,0.5619122499999999,10
Cora,GCN,none,ece_test,0.03301,0.00843872686553553,0.028197499999999997,0.0383405,10
Cora,GraphSAGE,confidence_masking,test_accuracy,0.88048,0.003997443627564434,0.8781397499999999,0.88269,10
Cora,GraphSAGE,confidence_masking,conf_attack_auc,0.62702,0.017093910546676496,0.61671825,0.6363205,10
Cora,GraphSAGE,confidence_masking,ece_test,0.0635,0.004574567374808974,0.06065924999999999,0.06609999999999999,10
Cora,GraphSAGE,dropedge,test_accuracy,0.87377,0.006671006920498092,0.86956975,0.8775299999999999,10
Cora,GraphSAGE,dropedge,conf_attack_auc,0.6641,0.01557276825458824,0.6554034999999999,0.6725912500000001,10
Cora,GraphSAGE,dropedge,ece_test,0.052169999999999994,0.010137723829560777,0.04652925,0.05803150000000001,10
Cora,GraphSAGE,early_stopping,test_accuracy,0.8793099999999999,0.00501563112235693,0.8765785,0.8823399999999999,10
Cora,GraphSAGE,early_stopping,conf_attack_auc,0.6296700000000001,0.018175383229950222,0.61865875,0.6394305,10
Cora,GraphSAGE,early_stopping,ece_test,0.05375,0.010096781665461524,0.048197250000000004,0.060250500000000005,10
Cora,GraphSAGE,edge_sparsification,test_accuracy,0.8589399999999999,0.006200931829616866,0.8553885000000001,0.8629302500000001,10
Cora,GraphSAGE,edge_sparsification,conf_attack_auc,0.6384399999999999,0.016474438112151536,0.6268585,0.647181,10
Cora,GraphSAGE,edge_sparsification,ece_test,0.05807,0.006611446303360727,0.054088500000000005,0.06218024999999999,10
Cora,GraphSAGE,epsd_tuned,test_accuracy,0.87585,0.005828521825185751,0.8726,0.8792405,10
Cora,GraphSAGE,epsd_tuned,conf_attack_auc,0.6078699999999999,0.019582818432947232,0.596579,0.6186204999999999,10
Cora,GraphSAGE,epsd_tuned,ece_test,0.06121,0.005501807783709722,0.058089999999999996,0.06452075,10
Cora,GraphSAGE,label_smoothing,test_accuracy,0.8797,0.004314832300075828,0.87704975,0.8821902500000002,10
Cora,GraphSAGE,label_smoothing,conf_attack_auc,0.67809,0.018257871970437534,0.667539,0.689543,10
Cora,GraphSAGE,label_smoothing,ece_test,0.10222,0.007552600729402936,0.098076,0.10653024999999999,10
Cora,GraphSAGE,none,test_accuracy,0.88048,0.003997443627564434,0.87805,0.88269175,10
Cora,GraphSAGE,none,conf_attack_auc,0.6274,0.017807239476622362,0.6154965,0.636741,10
Cora,GraphSAGE,none,ece_test,0.04965000000000001,0.006617191414960142,0.045428249999999996,0.05320999999999999,10
Cora,LogReg,none,test_accuracy,0.74195,0.011355199494309015,0.735378,0.74874025,10
Cora,LogReg,none,conf_attack_auc,0.7234399999999999,0.016519698678984552,0.71386675,0.7328115,10
Cora,LogReg,none,ece_test,0.02787,0.005967886281311555,0.02434975,0.031080500000000004,10
Cora,MLP,none,test_accuracy,0.72732,0.010653929895687416,0.72149,0.73402025,10
Cora,MLP,none,conf_attack_auc,0.76951,0.013090577612245458,0.76214975,0.77673225,10
Cora,MLP,none,ece_test,0.16316,0.011201408641575194,0.15636899999999998,0.16999074999999997,10
synthetic_high_dense,GCN,confidence_masking,test_accuracy,1.0,0.0,1.0,1.0,10
synthetic_high_dense,GCN,confidence_masking,conf_attack_auc,0.49926000000000004,0.05126285638202815,0.46891750000000004,0.5290259999999999,10
synthetic_high_dense,GCN,confidence_masking,ece_test,0.00028,0.0002740640638812595,0.00013975000000000023,0.00046,10
synthetic_high_dense,GCN,dropedge,test_accuracy,1.0,0.0,1.0,1.0,10
synthetic_high_dense,GCN,dropedge,conf_attack_auc,0.50751,0.05474237542038769,0.47604949999999996,0.5399587499999999,10
synthetic_high_dense,GCN,dropedge,ece_test,0.00031,0.00027668674625929514,0.00016975000000000022,0.00049,10
synthetic_high_dense,GCN,early_stopping,test_accuracy,1.0,0.0,1.0,1.0,10
synthetic_high_dense,GCN,early_stopping,conf_attack_auc,0.49967000000000006,0.04886598567056185,0.47206975,0.527376,10
synthetic_high_dense,GCN,early_stopping,ece_test,0.00034999999999999994,0.000313581462037113,0.00017,0.00053,10
synthetic_high_dense,GCN,edge_sparsification,test_accuracy,1.0,0.0,1.0,1.0,10
synthetic_high_dense,GCN,edge_sparsification,conf_attack_auc,0.51402,0.05185684997075014,0.48355774999999995,0.5445857500000001,10
synthetic_high_dense,GCN,edge_sparsification,ece_test,0.0010700000000000002,0.0010625441167311596,0.0005297500000000001,0.0017402499999999996,10
synthetic_high_dense,GCN,epsd_tuned,test_accuracy,1.0,0.0,1.0,1.0,10
synthetic_high_dense,GCN,epsd_tuned,conf_attack_auc,0.4976999999999999,0.051001808246810665,0.46868849999999995,0.52748225,10
synthetic_high_dense,GCN,epsd_tuned,ece_test,0.00033,0.0003497618237219913,0.00015975000000000022,0.0005499999999999999,10
synthetic_high_dense,GCN,label_smoothing,test_accuracy,1.0,0.0,1.0,1.0,10
synthetic_high_dense,GCN,label_smoothing,conf_attack_auc,0.51733,0.04947809953235201,0.48957325,0.5448635,10
synthetic_high_dense,GCN,label_smoothing,ece_test,0.09454,0.007261955659462538,0.09008925000000001,0.09909124999999998,10
synthetic_high_dense,GCN,none,test_accuracy,1.0,0.0,1.0,1.0,10
synthetic_high_dense,GCN,none,conf_attack_auc,0.4983700000000001,0.05128677650666344,0.4677497500000001,0.5281897500000001,10
synthetic_high_dense,GCN,none,ece_test,0.00033,0.000316403399335581,0.00016000000000000004,0.0005202499999999999,10
synthetic_high_dense,GraphSAGE,confidence_masking,test_accuracy,1.0,0.0,1.0,1.0,10
synthetic_high_dense,GraphSAGE,confidence_masking,conf_attack_auc,0.51187,0.023768889564115336,0.49739875,0.52534125,10
synthetic_high_dense,GraphSAGE,confidence_masking,ece_test,0.0,0.0,0.0,0.0,10
synthetic_high_dense,GraphSAGE,dropedge,test_accuracy,1.0,0.0,1.0,1.0,10
synthetic_high_dense,GraphSAGE,dropedge,conf_attack_auc,0.5075799999999999,0.04111409058272413,0.48476775000000005,0.5323515,10
synthetic_high_dense,GraphSAGE,dropedge,ece_test,0.0,0.0,0.0,0.0,10
synthetic_high_dense,GraphSAGE,early_stopping,test_accuracy,1.0,0.0,1.0,1.0,10
synthetic_high_dense,GraphSAGE,early_stopping,conf_attack_auc,0.5135799999999999,0.04296763122785957,0.49243899999999996,0.5391250000000001,10
synthetic_high_dense,GraphSAGE,early_stopping,ece_test,0.0,0.0,0.0,0.0,10
synthetic_high_dense,GraphSAGE,edge_sparsification,test_accuracy,1.0,0.0,1.0,1.0,10
synthetic_high_dense,GraphSAGE,edge_sparsification,conf_attack_auc,0.50424,0.025408887334071824,0.48972625000000003,0.51806075,10
synthetic_high_dense,GraphSAGE,edge_sparsification,ece_test,0.0,0.0,0.0,0.0,10
synthetic_high_dense,GraphSAGE,epsd_tuned,test_accuracy,1.0,0.0,1.0,1.0,10
synthetic_high_dense,GraphSAGE,epsd_tuned,conf_attack_auc,0.5008900000000001,0.021876748184113455,0.48816850000000006,0.5125402500000001,10
synthetic_high_dense,GraphSAGE,epsd_tuned,ece_test,0.0,0.0,0.0,0.0,10
synthetic_high_dense,GraphSAGE,label_smoothing,test_accuracy,1.0,0.0,1.0,1.0,10
synthetic_high_dense,GraphSAGE,label_smoothing,conf_attack_auc,0.50758,0.0525934258671599,0.47493700000000005,0.5364235,10
synthetic_high_dense,GraphSAGE,label_smoothing,ece_test,0.08327999999999999,0.006836470824433711,0.07961925,0.08716049999999999,10
synthetic_high_dense,GraphSAGE,none,test_accuracy,1.0,0.0,1.0,1.0,10
synthetic_high_dense,GraphSAGE,none,conf_attack_auc,0.51307,0.026372462489835456,0.498722,0.52838175,10
synthetic_high_dense,GraphSAGE,none,ece_test,0.0,0.0,0.0,0.0,10
synthetic_high_dense,LogReg,none,test_accuracy,1.0,0.0,1.0,1.0,10
synthetic_high_dense,LogReg,none,conf_attack_auc,0.49095000000000005,0.057894122710724645,0.4581685,0.5226937500000001,10
synthetic_high_dense,LogReg,none,ece_test,0.0010299999999999999,0.00013374935098492584,0.0009597500000000001,0.00112,10
synthetic_high_dense,MLP,none,test_accuracy,1.0,0.0,1.0,1.0,10
synthetic_high_dense,MLP,none,conf_attack_auc,0.5467099999999999,0.024765408222850758,0.5310177500000001,0.56126275,10
synthetic_high_dense,MLP,none,ece_test,0.0042699999999999995,0.0007528464503321894,0.0038200000000000005,0.004669999999999999,10
synthetic_high_medium,GCN,confidence_masking,test_accuracy,0.991,0.006582805886043839,0.9874999999999998,0.9945,10
synthetic_high_medium,GCN,confidence_masking,conf_attack_auc,0.51302,0.03762371592493225,0.49227449999999995,0.53641275,10
synthetic_high_medium,GCN,confidence_masking,ece_test,0.00869,0.004773875667514697,0.00584975,0.011560249999999998,10
synthetic_high_medium,GCN,dp_sgd,test_accuracy,0.9894999999999999,0.006851601597031495,0.9855,0.9935,10
synthetic_high_medium,GCN,dp_sgd,conf_attack_auc,0.50903,0.04389834342609703,0.483723,0.5348390000000002,10
synthetic_high_medium,GCN,dp_sgd,ece_test,0.00821,0.00477108187125543,0.0055287500000000015,0.01081,10
synthetic_high_medium,GCN,dropedge,test_accuracy,0.9914999999999999,0.007090682462060888,0.9875,0.9955,10
synthetic_high_medium,GCN,dropedge,conf_attack_auc,0.50298,0.05108258672646353,0.4768785000000001,0.53566575,10
synthetic_high_medium,GCN,dropedge,ece_test,0.01116,0.004334153768486865,0.00854,0.01379025,10
synthetic_high_medium,GCN,early_stopping,test_accuracy,0.9914999999999999,0.007090682462060889,0.9870000000000001,0.9955,10
synthetic_high_medium,GCN,early_stopping,conf_attack_auc,0.5107599999999999,0.0430019172699182,0.48295925,0.53561125,10
synthetic_high_medium,GCN,early_stopping,ece_test,0.00852,0.00400299887584296,0.00600975,0.01067,10
synthetic_high_medium,GCN,edge_sparsification,test_accuracy,0.9870000000000001,0.008232726023485654,0.982,0.992,10
synthetic_high_medium,GCN,edge_sparsification,conf_attack_auc,0.5242,0.04392002833433613,0.49810374999999996,0.5497715,10
synthetic_high_medium,GCN,edge_sparsification,ece_test,0.01238,0.006290521970923134,0.00880875,0.015830999999999998,10
synthetic_high_medium,GCN,epsd_tuned,test_accuracy,0.991,0.008096638534327419,0.9865,0.9955,10
synthetic_high_medium,GCN,epsd_tuned,conf_attack_auc,0.5062599999999999,0.040316420696507496,0.48347525,0.52800075,10
synthetic_high_medium,GCN,epsd_tuned,ece_test,0.007070000000000002,0.004006674986125583,0.0047795,0.009450499999999999,10
synthetic_high_medium,GCN,label_smoothing,test_accuracy,0.994,0.005163977794943227,0.9909999999999999,0.9969999999999999,10
synthetic_high_medium,GCN,label_smoothing,conf_attack_auc,0.49471,0.044358099598607675,0.47365875,0.522724,10
synthetic_high_medium,GCN,label_smoothing,ece_test,0.10915000000000001,0.01111108055551354,0.10293975,0.11568250000000001,10
synthetic_high_medium,GCN,none,test_accuracy,0.991,0.006582805886043839,0.9870000000000001,0.9949999999999999,10
synthetic_high_medium,GCN,none,conf_attack_auc,0.5065299999999999,0.040193450267978284,0.48284825,0.5292760000000001,10
synthetic_high_medium,GCN,none,ece_test,0.00786,0.003957327942494082,0.005398250000000001,0.010040250000000002,10
synthetic_high_medium,GraphSAGE,confidence_masking,test_accuracy,0.9959999999999999,0.0031622776601683824,0.994,0.9979999999999999,10
synthetic_high_medium,GraphSAGE,confidence_masking,conf_attack_auc,0.51083,0.029043226404791872,0.49369975000000005,0.5273312499999999,10
synthetic_high_medium,GraphSAGE,confidence_masking,ece_test,0.00385,0.00250876242177072,0.0025095,0.005280249999999999,10
synthetic_high_medium,GraphSAGE,dp_sgd,test_accuracy,0.9959999999999999,0.0031622776601683824,0.994,0.9979999999999999,10
synthetic_high_medium,GraphSAGE,dp_sgd,conf_attack_auc,0.49614,0.011226575613249119,0.48895725000000007,0.5021605,10
synthetic_high_medium,GraphSAGE,dp_sgd,ece_test,0.00416,0.003519848481587429,0.0025,0.006319999999999999,10
synthetic_high_medium,GraphSAGE,dropedge,test_accuracy,1.0,0.0,1.0,1.0,10
synthetic_high_medium,GraphSAGE,dropedge,conf_attack_auc,0.5191600000000001,0.03985083855244872,0.49369775000000005,0.54215,10
synthetic_high_medium,GraphSAGE,dropedge,ece_test,4e-05,8.43274042711568e-05,0.0,0.0001,10
synthetic_high_medium,GraphSAGE,early_stopping,test_accuracy,0.9969999999999999,0.0025819888974716134,0.9954999999999998,0.9984999999999999,10
synthetic_high_medium,GraphSAGE,early_stopping,conf_attack_auc,0.5290400000000001,0.0443576174092142,0.49859075,0.55208275,10
synthetic_high_medium,GraphSAGE,early_stopping,ece_test,0.00324,0.002794120811831713,0.0015397500000000003,0.00473075,10
synthetic_high_medium,GraphSAGE,edge_sparsification,test_accuracy,0.9919999999999998,0.006324555320336765,0.9884999999999998,0.9955,10
synthetic_high_medium,GraphSAGE,edge_sparsification,conf_attack_auc,0.5065,0.03542692008440286,0.485598,0.5265354999999999,10
synthetic_high_medium,GraphSAGE,edge_sparsification,ece_test,0.00756,0.005551015923034069,0.00441,0.010920250000000001,10
synthetic_high_medium,GraphSAGE,epsd_tuned,test_accuracy,0.994,0.0039440531887330816,0.9914999999999999,0.9959999999999999,10
synthetic_high_medium,GraphSAGE,epsd_tuned,conf_attack_auc,0.5130300000000001,0.03933186579183177,0.48932625,0.5372335000000001,10
synthetic_high_medium,GraphSAGE,epsd_tuned,ece_test,0.0059,0.003461534662865912,0.0040697500000000005,0.008010749999999999,10
synthetic_high_medium,GraphSAGE,label_smoothing,test_accuracy,0.998,0.0025819888974716134,0.9964999999999999,0.9995,10
synthetic_high_medium,GraphSAGE,label_smoothing,conf_attack_auc,0.5114500000000001,0.04815117974786402,0.4818557499999999,0.54016025,10
synthetic_high_medium,GraphSAGE,label_smoothing,ece_test,0.08557000000000001,0.009182840277144949,0.08067825,0.09147050000000001,10
synthetic_high_medium,GraphSAGE,none,test_accuracy,0.9959999999999999,0.0031622776601683824,0.994,0.998,10
synthetic_high_medium,GraphSAGE,none,conf_attack_auc,0.51066,0.03115303445180831,0.49234724999999996,0.52723,10
synthetic_high_medium,GraphSAGE,none,ece_test,0.0038099999999999996,0.002521661709622799,0.0022295,0.0052699999999999995,10
synthetic_high_medium,LogReg,none,test_accuracy,1.0,0.0,1.0,1.0,10
synthetic_high_medium,LogReg,none,conf_attack_auc,0.52302,0.03961724652499492,0.5002155,0.54525025,10
synthetic_high_medium,LogReg,none,ece_test,0.00104,0.00017126976771553504,0.00095,0.00114,10
synthetic_high_medium,MLP,none,test_accuracy,1.0,0.0,1.0,1.0,10
synthetic_high_medium,MLP,none,conf_attack_auc,0.49693000000000004,0.029402836219959767,0.48188650000000005,0.5147275,10
synthetic_high_medium,MLP,none,ece_test,0.00392,0.0004366539438350085,0.00366975,0.004140249999999999,10
synthetic_high_sparse,GCN,confidence_masking,test_accuracy,0.9450000000000001,0.010801234497346393,0.9380000000000001,0.9504999999999999,10
synthetic_high_sparse,GCN,confidence_masking,conf_attack_auc,0.52247,0.044939441968547475,0.49677425,0.5482527500000001,10
synthetic_high_sparse,GCN,confidence_masking,ece_test,0.03977,0.009932555897988526,0.034368499999999996,0.045950250000000005,10
synthetic_high_sparse,GCN,dropedge,test_accuracy,0.942,0.014757295747452395,0.9335000000000001,0.9504999999999999,10
synthetic_high_sparse,GCN,dropedge,conf_attack_auc,0.5324600000000002,0.0569151844609347,0.500401,0.5661102500000001,10
synthetic_high_sparse,GCN,dropedge,ece_test,0.03066,0.005483348530880662,0.02752975,0.03425175,10
synthetic_high_sparse,GCN,early_stopping,test_accuracy,0.9465000000000001,0.01203005495507902,0.9389999999999998,0.9534999999999998,10
synthetic_high_sparse,GCN,early_stopping,conf_attack_auc,0.52139,0.04786205757753795,0.49389900000000003,0.5503025,10
synthetic_high_sparse,GCN,early_stopping,ece_test,0.03758,0.010205858883776295,0.03217,0.04382125,10
synthetic_high_sparse,GCN,edge_sparsification,test_accuracy,0.9355000000000002,0.014424131015612502,0.9280000000000002,0.9445,10
synthetic_high_sparse,GCN,edge_sparsification,conf_attack_auc,0.54169,0.043853530201240484,0.5189277499999999,0.57062325,10
synthetic_high_sparse,GCN,edge_sparsification,ece_test,0.0495,0.011682845924212513,0.04261,0.0561235,10
synthetic_high_sparse,GCN,epsd_tuned,test_accuracy,0.944,0.011498792207106865,0.9375,0.9504999999999999,10
synthetic_high_sparse,GCN,epsd_tuned,conf_attack_auc,0.4899699999999999,0.05907526367082738,0.45864975,0.5254302499999999,10
synthetic_high_sparse,GCN,epsd_tuned,ece_test,0.0304,0.009773206001899048,0.0248195,0.036381000000000004,10
synthetic_high_sparse,GCN,label_smoothing,test_accuracy,0.9440000000000002,0.014491376746189407,0.9355,0.9525,10
synthetic_high_sparse,GCN,label_smoothing,conf_attack_auc,0.51683,0.05003070279560564,0.4884455,0.5460435,10
synthetic_high_sparse,GCN,label_smoothing,ece_test,0.09387,0.014166160775281038,0.08625725,0.10236075,10
synthetic_high_sparse,GCN,none,test_accuracy,0.9450000000000001,0.010801234497346393,0.9380000000000001,0.9509999999999998,10
synthetic_high_sparse,GCN,none,conf_attack_auc,0.52998,0.04697547350598089,0.50405325,0.556675,10
synthetic_high_sparse,GCN,none,ece_test,0.04013,0.009205077101493743,0.03501,0.04650175,10
synthetic_high_sparse,GraphSAGE,confidence_masking,test_accuracy,0.9949999999999999,0.004082482904638634,0.9924999999999999,0.9974999999999999,10
synthetic_high_sparse,GraphSAGE,confidence_masking,conf_attack_auc,0.5544399999999999,0.03059655754056874,0.53457275,0.57329725,10
synthetic_high_sparse,GraphSAGE,confidence_masking,ece_test,0.00535,0.003984483794810955,0.00313925,0.007661999999999999,10
synthetic_high_sparse,GraphSAGE,dropedge,test_accuracy,1.0,0.0,1.0,1.0,10
synthetic_high_sparse,GraphSAGE,dropedge,conf_attack_auc,0.53596,0.04223445670697486,0.5122892499999999,0.56057525,10
synthetic_high_sparse,GraphSAGE,dropedge,ece_test,0.00051,0.0016127616066858737,0.0,0.0015300000000000001,10
synthetic_high_sparse,GraphSAGE,early_stopping,test_accuracy,0.992,0.004216370213557843,0.9894999999999999,0.9945,10
synthetic_high_sparse,GraphSAGE,early_stopping,conf_attack_auc,0.56064,0.02857789355428424,0.54475325,0.57540025,10
synthetic_high_sparse,GraphSAGE,early_stopping,ece_test,0.008049999999999998,0.0038190312907856617,0.005769750000000001,0.010140749999999999,10
synthetic_high_sparse,GraphSAGE,edge_sparsification,test_accuracy,0.9975000000000002,0.0042491829279939905,0.9949999999999999,1.0,10
synthetic_high_sparse,GraphSAGE,edge_sparsification,conf_attack_auc,0.52698,0.054452911359775376,0.49368724999999997,0.5566015,10
synthetic_high_sparse,GraphSAGE,edge_sparsification,ece_test,0.0030700000000000002,0.0037381070670119186,0.00103,0.005390999999999999,10
synthetic_high_sparse,GraphSAGE,epsd_tuned,test_accuracy,0.9514999999999999,0.008514693182963209,0.9465,0.9564999999999999,10
synthetic_high_sparse,GraphSAGE,epsd_tuned,conf_attack_auc,0.5124000000000001,0.055726833751793214,0.47819400000000006,0.5442020000000001,10
synthetic_high_sparse,GraphSAGE,epsd_tuned,ece_test,0.07084000000000001,0.01223212528095134,0.0635485,0.07751024999999999,10
synthetic_high_sparse,GraphSAGE,label_smoothing,test_accuracy,0.9974999999999999,0.004249182927993991,0.9949999999999999,1.0,10
synthetic_high_sparse,GraphSAGE,label_smoothing,conf_attack_auc,0.5615,0.04061234076265763,0.5385157499999998,0.5852499999999999,10
synthetic_high_sparse,GraphSAGE,label_smoothing,ece_test,0.09203000000000001,0.008902689980499652,0.08707875000000001,0.0977715,10
synthetic_high_sparse,GraphSAGE,none,test_accuracy,0.9949999999999999,0.004082482904638634,0.9924999999999999,0.9974999999999999,10
synthetic_high_sparse,GraphSAGE,none,conf_attack_auc,0.5549799999999999,0.03140657397566453,0.5354349999999999,0.57233375,10
synthetic_high_sparse,GraphSAGE,none,ece_test,0.00539,0.003926392180559088,0.0031492500000000006,0.007800249999999998,10
synthetic_high_sparse,LogReg,none,test_accuracy,1.0,0.0,1.0,1.0,10
